thickness,crossplane,r,x,y,t
2.51189e-08,2.38285,0.1,2,2,300
3.16228e-08,2.48929,0.1,2,2,300
3.98107e-08,2.59449,0.1,2,2,300
5.01187e-08,2.69886,0.1,2,2,300
6.30957e-08,2.80275,0.1,2,2,300
7.94328e-08,2.90643,0.1,2,2,300
1e-07,3.0101,0.1,2,2,300
1.25893e-07,3.11378,0.1,2,2,300
1.58489e-07,3.21737,0.1,2,2,300
1.99526e-07,3.32063,0.1,2,2,300
2.51189e-07,3.4232,0.1,2,2,300
3.16228e-07,3.52462,0.1,2,2,300
3.98107e-07,3.62434,0.1,2,2,300
5.01187e-07,3.72173,0.1,2,2,300
6.30957e-07,3.81611,0.1,2,2,300
7.94328e-07,3.90672,0.1,2,2,300
1e-06,3.99279,0.1,2,2,300
1.25893e-06,4.07354,0.1,2,2,300
1.58489e-06,4.14829,0.1,2,2,300
1.99526e-06,4.21648,0.1,2,2,300
2.51189e-06,4.27777,0.1,2,2,300
3.16228e-06,4.33204,0.1,2,2,300
3.98107e-06,4.3794,0.1,2,2,300
5.01187e-06,4.42018,0.1,2,2,300
6.30957e-06,4.45485,0.1,2,2,300
7.94328e-06,4.484,0.1,2,2,300
1e-05,4.50828,0.1,2,2,300
1.25893e-05,4.52833,0.1,2,2,300
1.58489e-05,4.54477,0.1,2,2,300
1.99526e-05,4.55818,0.1,2,2,300
2.51189e-05,4.56905,0.1,2,2,300
3.16228e-05,4.57783,0.1,2,2,300
3.98107e-05,4.5849,0.1,2,2,300
5.01187e-05,4.59058,0.1,2,2,300
6.30957e-05,4.59513,0.1,2,2,300
7.94328e-05,4.59877,0.1,2,2,300
0.0001,4.60168,0.1,2,2,300
1e-09,0.77815,0.1,2,2,400
1.25893e-09,0.883007,0.1,2,2,400
1.58489e-09,0.993208,0.1,2,2,400
1.99526e-09,1.10762,0.1,2,2,400
2.51189e-09,1.22509,0.1,2,2,400
3.16228e-09,1.34447,0.1,2,2,400
3.98107e-09,1.46473,0.1,2,2,400
5.01187e-09,1.58496,0.1,2,2,400
6.30957e-09,1.7044,0.1,2,2,400
7.94328e-09,1.82245,0.1,2,2,400
1e-08,1.93869,0.1,2,2,400
1.25893e-08,2.05287,0.1,2,2,400
1.58489e-08,2.16489,0.1,2,2,400
1.99526e-08,2.27482,0.1,2,2,400
2.51189e-08,2.38285,0.1,2,2,400
3.16228e-08,2.48929,0.1,2,2,400
3.98107e-08,2.59449,0.1,2,2,400
5.01187e-08,2.69886,0.1,2,2,400
6.30957e-08,2.80275,0.1,2,2,400
7.94328e-08,2.90643,0.1,2,2,400
1e-07,3.0101,0.1,2,2,400
1.25893e-07,3.11378,0.1,2,2,400
1.58489e-07,3.21737,0.1,2,2,400
1.99526e-07,3.32063,0.1,2,2,400
2.51189e-07,3.4232,0.1,2,2,400
3.16228e-07,3.52462,0.1,2,2,400
3.98107e-07,3.62434,0.1,2,2,400
5.01187e-07,3.72173,0.1,2,2,400
6.30957e-07,3.81611,0.1,2,2,400
7.94328e-07,3.90672,0.1,2,2,400
1e-06,3.99279,0.1,2,2,400
1.25893e-06,4.07354,0.1,2,2,400
1.58489e-06,4.14829,0.1,2,2,400
1.99526e-06,4.21648,0.1,2,2,400
2.51189e-06,4.27777,0.1,2,2,400
3.16228e-06,4.33204,0.1,2,2,400
3.98107e-06,4.3794,0.1,2,2,400
5.01187e-06,4.42018,0.1,2,2,400
6.30957e-06,4.45485,0.1,2,2,400
7.94328e-06,4.484,0.1,2,2,400
1e-05,4.50828,0.1,2,2,400
1.25893e-05,4.52833,0.1,2,2,400
1.58489e-05,4.54477,0.1,2,2,400
1.99526e-05,4.55818,0.1,2,2,400
2.51189e-05,4.56905,0.1,2,2,400
3.16228e-05,4.57783,0.1,2,2,400
3.98107e-05,4.5849,0.1,2,2,400
5.01187e-05,4.59058,0.1,2,2,400
6.30957e-05,4.59513,0.1,2,2,400
7.94328e-05,4.59877,0.1,2,2,400
0.0001,4.60168,0.1,2,2,400
1e-09,0.77815,0.1,2,2,500
1.25893e-09,0.883007,0.1,2,2,500
1.58489e-09,0.993208,0.1,2,2,500
1.99526e-09,1.10762,0.1,2,2,500
2.51189e-09,1.22509,0.1,2,2,500
3.16228e-09,1.34447,0.1,2,2,500
3.98107e-09,1.46473,0.1,2,2,500
5.01187e-09,1.58496,0.1,2,2,500
6.30957e-09,1.7044,0.1,2,2,500
7.94328e-09,1.82245,0.1,2,2,500
1e-08,1.93869,0.1,2,2,500
1.25893e-08,2.05287,0.1,2,2,500
1.58489e-08,2.16489,0.1,2,2,500
1.99526e-08,2.27482,0.1,2,2,500
2.51189e-08,2.38285,0.1,2,2,500
3.16228e-08,2.48929,0.1,2,2,500
3.98107e-08,2.59449,0.1,2,2,500
5.01187e-08,2.69886,0.1,2,2,500
6.30957e-08,2.80275,0.1,2,2,500
7.94328e-08,2.90643,0.1,2,2,500
1e-07,3.0101,0.1,2,2,500
1.25893e-07,3.11378,0.1,2,2,500
1.58489e-07,3.21737,0.1,2,2,500
1.99526e-07,3.32063,0.1,2,2,500
2.51189e-07,3.4232,0.1,2,2,500
3.16228e-07,3.52462,0.1,2,2,500
3.98107e-07,3.62434,0.1,2,2,500
5.01187e-07,3.72173,0.1,2,2,500
6.30957e-07,3.81611,0.1,2,2,500
7.94328e-07,3.90672,0.1,2,2,500
1e-06,3.99279,0.1,2,2,500
1.25893e-06,4.07354,0.1,2,2,500
1.58489e-06,4.14829,0.1,2,2,500
1.99526e-06,4.21648,0.1,2,2,500
2.51189e-06,4.27777,0.1,2,2,500
3.16228e-06,4.33204,0.1,2,2,500
3.98107e-06,4.3794,0.1,2,2,500
5.01187e-06,4.42018,0.1,2,2,500
6.30957e-06,4.45485,0.1,2,2,500
7.94328e-06,4.484,0.1,2,2,500
1e-05,4.50828,0.1,2,2,500
1.25893e-05,4.52833,0.1,2,2,500
1.58489e-05,4.54477,0.1,2,2,500
1.99526e-05,4.55818,0.1,2,2,500
2.51189e-05,4.56905,0.1,2,2,500
3.16228e-05,4.57783,0.1,2,2,500
3.98107e-05,4.5849,0.1,2,2,500
5.01187e-05,4.59058,0.1,2,2,500
6.30957e-05,4.59513,0.1,2,2,500
7.94328e-05,4.59877,0.1,2,2,500
0.0001,4.60168,0.1,2,2,500
1e-09,1.02595,0.1,2,5,300
1.25893e-09,1.18299,0.1,2,5,300
1.58489e-09,1.35125,0.1,2,5,300
1.99526e-09,1.52872,0.1,2,5,300
2.51189e-09,1.71302,0.1,2,5,300
3.16228e-09,1.90155,0.1,2,5,300
3.98107e-09,2.09163,0.1,2,5,300
5.01187e-09,2.2807,0.1,2,5,300
6.30957e-09,2.4664,0.1,2,5,300
7.94328e-09,2.64672,0.1,2,5,300
1e-08,2.82005,0.1,2,5,300
1.25893e-08,2.98519,0.1,2,5,300
1.58489e-08,3.14138,0.1,2,5,300
1.99526e-08,3.28826,0.1,2,5,300
2.51189e-08,3.42582,0.1,2,5,300
3.16228e-08,3.55437,0.1,2,5,300
3.98107e-08,3.67445,0.1,2,5,300
5.01187e-08,3.78677,0.1,2,5,300
6.30957e-08,3.89209,0.1,2,5,300
7.94328e-08,3.99119,0.1,2,5,300
1e-07,4.08475,0.1,2,5,300
1.25893e-07,4.17329,0.1,2,5,300
1.58489e-07,4.25717,0.1,2,5,300
1.99526e-07,4.3365,0.1,2,5,300
2.51189e-07,4.41122,0.1,2,5,300
3.16228e-07,4.48113,0.1,2,5,300
3.98107e-07,4.54594,0.1,2,5,300
5.01187e-07,4.60535,0.1,2,5,300
6.30957e-07,4.65914,0.1,2,5,300
7.94328e-07,4.70719,0.1,2,5,300
1e-06,4.74954,0.1,2,5,300
1.25893e-06,4.78639,0.1,2,5,300
1.58489e-06,4.81803,0.1,2,5,300
1.99526e-06,4.8449,0.1,2,5,300
2.51189e-06,4.86748,0.1,2,5,300
3.16228e-06,4.88627,0.1,2,5,300
3.98107e-06,4.90179,0.1,2,5,300
5.01187e-06,4.91452,0.1,2,5,300
6.30957e-06,4.92489,0.1,2,5,300
7.94328e-06,4.93331,0.1,2,5,300
1e-05,4.94011,0.1,2,5,300
1.25893e-05,4.94559,0.1,2,5,300
1.58489e-05,4.94999,0.1,2,5,300
1.99526e-05,4.95352,0.1,2,5,300
2.51189e-05,4.95634,0.1,2,5,300
3.16228e-05,4.95859,0.1,2,5,300
3.98107e-05,4.96039,0.1,2,5,300
5.01187e-05,4.96182,0.1,2,5,300
6.30957e-05,4.96297,0.1,2,5,300
7.94328e-05,4.96388,0.1,2,5,300
0.0001,4.9646,0.1,2,5,300
1e-09,1.02595,0.1,2,5,400
1.25893e-09,1.18299,0.1,2,5,400
1.58489e-09,1.35125,0.1,2,5,400
1.99526e-09,1.52872,0.1,2,5,400
2.51189e-09,1.71302,0.1,2,5,400
3.16228e-09,1.90155,0.1,2,5,400
3.98107e-09,2.09163,0.1,2,5,400
5.01187e-09,2.2807,0.1,2,5,400
6.30957e-09,2.4664,0.1,2,5,400
7.94328e-09,2.64672,0.1,2,5,400
1e-08,2.82005,0.1,2,5,400
1.25893e-08,2.98519,0.1,2,5,400
1.58489e-08,3.14138,0.1,2,5,400
1.99526e-08,3.28826,0.1,2,5,400
2.51189e-08,3.42582,0.1,2,5,400
3.16228e-08,3.55437,0.1,2,5,400
3.98107e-08,3.67445,0.1,2,5,400
5.01187e-08,3.78677,0.1,2,5,400
6.30957e-08,3.89209,0.1,2,5,400
7.94328e-08,3.99119,0.1,2,5,400
1e-07,4.08475,0.1,2,5,400
1.25893e-07,4.17329,0.1,2,5,400
1.58489e-07,4.25717,0.1,2,5,400
1.99526e-07,4.3365,0.1,2,5,400
2.51189e-07,4.41122,0.1,2,5,400
3.16228e-07,4.48113,0.1,2,5,400
3.98107e-07,4.54594,0.1,2,5,400
5.01187e-07,4.60535,0.1,2,5,400
6.30957e-07,4.65914,0.1,2,5,400
7.94328e-07,4.70719,0.1,2,5,400
1e-06,4.74954,0.1,2,5,400
1.25893e-06,4.78639,0.1,2,5,400
1.58489e-06,4.81803,0.1,2,5,400
1.99526e-06,4.8449,0.1,2,5,400
2.51189e-06,4.86748,0.1,2,5,400
3.16228e-06,4.88627,0.1,2,5,400
3.98107e-06,4.90179,0.1,2,5,400
5.01187e-06,4.91452,0.1,2,5,400
6.30957e-06,4.92489,0.1,2,5,400
7.94328e-06,4.93331,0.1,2,5,400
1e-05,4.94011,0.1,2,5,400
1.25893e-05,4.94559,0.1,2,5,400
1.58489e-05,4.94999,0.1,2,5,400
1.99526e-05,4.95352,0.1,2,5,400
2.51189e-05,4.95634,0.1,2,5,400
3.16228e-05,4.95859,0.1,2,5,400
3.98107e-05,4.96039,0.1,2,5,400
5.01187e-05,4.96182,0.1,2,5,400
6.30957e-05,4.96297,0.1,2,5,400
7.94328e-05,4.96388,0.1,2,5,400
0.0001,4.9646,0.1,2,5,400
1e-09,1.02595,0.1,2,5,500
1.25893e-09,1.18299,0.1,2,5,500
1.58489e-09,1.35125,0.1,2,5,500
1.99526e-09,1.52872,0.1,2,5,500
2.51189e-09,1.71302,0.1,2,5,500
3.16228e-09,1.90155,0.1,2,5,500
3.98107e-09,2.09163,0.1,2,5,500
5.01187e-09,2.2807,0.1,2,5,500
6.30957e-09,2.4664,0.1,2,5,500
7.94328e-09,2.64672,0.1,2,5,500
1e-08,2.82005,0.1,2,5,500
1.25893e-08,2.98519,0.1,2,5,500
1.58489e-08,3.14138,0.1,2,5,500
1.99526e-08,3.28826,0.1,2,5,500
2.51189e-08,3.42582,0.1,2,5,500
3.16228e-08,3.55437,0.1,2,5,500
3.98107e-08,3.67445,0.1,2,5,500
5.01187e-08,3.78677,0.1,2,5,500
6.30957e-08,3.89209,0.1,2,5,500
7.94328e-08,3.99119,0.1,2,5,500
1e-07,4.08475,0.1,2,5,500
1.25893e-07,4.17329,0.1,2,5,500
1.58489e-07,4.25717,0.1,2,5,500
1.99526e-07,4.3365,0.1,2,5,500
2.51189e-07,4.41122,0.1,2,5,500
3.16228e-07,4.48113,0.1,2,5,500
3.98107e-07,4.54594,0.1,2,5,500
5.01187e-07,4.60535,0.1,2,5,500
6.30957e-07,4.65914,0.1,2,5,500
7.94328e-07,4.70719,0.1,2,5,500
1e-06,4.74954,0.1,2,5,500
1.25893e-06,4.78639,0.1,2,5,500
1.58489e-06,4.81803,0.1,2,5,500
1.99526e-06,4.8449,0.1,2,5,500
2.51189e-06,4.86748,0.1,2,5,500
3.16228e-06,4.88627,0.1,2,5,500
3.98107e-06,4.90179,0.1,2,5,500
5.01187e-06,4.91452,0.1,2,5,500
6.30957e-06,4.92489,0.1,2,5,500
7.94328e-06,4.93331,0.1,2,5,500
1e-05,4.94011,0.1,2,5,500
1.25893e-05,4.94559,0.1,2,5,500
1.58489e-05,4.94999,0.1,2,5,500
1.99526e-05,4.95352,0.1,2,5,500
2.51189e-05,4.95634,0.1,2,5,500
3.16228e-05,4.95859,0.1,2,5,500
3.98107e-05,4.96039,0.1,2,5,500
5.01187e-05,4.96182,0.1,2,5,500
6.30957e-05,4.96297,0.1,2,5,500
7.94328e-05,4.96388,0.1,2,5,500
0.0001,4.9646,0.1,2,5,500
1e-09,1.27614,0.1,2,10,300
1.25893e-09,1.49927,0.1,2,10,300
1.58489e-09,1.74575,0.1,2,10,300
1.99526e-09,2.01376,0.1,2,10,300
2.51189e-09,2.30041,0.1,2,10,300
3.16228e-09,2.60188,0.1,2,10,300
3.98107e-09,2.91363,0.1,2,10,300
5.01187e-09,3.23071,0.1,2,10,300
6.30957e-09,3.54805,0.1,2,10,300
7.94328e-09,3.86085,0.1,2,10,300
1e-08,4.16479,0.1,2,10,300
1.25893e-08,4.45632,0.1,2,10,300
1.58489e-08,4.73272,0.1,2,10,300
1.99526e-08,4.99216,0.1,2,10,300
2.51189e-08,5.23368,0.1,2,10,300
3.16228e-08,5.4571,0.1,2,10,300
3.98107e-08,5.66288,0.1,2,10,300
5.01187e-08,5.85201,0.1,2,10,300
6.30957e-08,6.02587,0.1,2,10,300
7.94328e-08,6.18604,0.1,2,10,300
1e-07,6.33423,0.1,2,10,300
1.25893e-07,6.47211,0.1,2,10,300
1.58489e-07,6.60123,0.1,2,10,300
1.99526e-07,6.72296,0.1,2,10,300
2.51189e-07,6.83837,0.1,2,10,300
3.16228e-07,6.94822,0.1,2,10,300
3.98107e-07,7.05294,0.1,2,10,300
5.01187e-07,7.15262,0.1,2,10,300
6.30957e-07,7.24704,0.1,2,10,300
7.94328e-07,7.33579,0.1,2,10,300
1e-06,7.41833,0.1,2,10,300
1.25893e-06,7.49415,0.1,2,10,300
1.58489e-06,7.56282,0.1,2,10,300
1.99526e-06,7.62412,0.1,2,10,300
2.51189e-06,7.67805,0.1,2,10,300
3.16228e-06,7.72483,0.1,2,10,300
3.98107e-06,7.76489,0.1,2,10,300
5.01187e-06,7.79878,0.1,2,10,300
6.30957e-06,7.82716,0.1,2,10,300
7.94328e-06,7.85071,0.1,2,10,300
1e-05,7.87009,0.1,2,10,300
1.25893e-05,7.88594,0.1,2,10,300
1.58489e-05,7.89883,0.1,2,10,300
1.99526e-05,7.90927,0.1,2,10,300
2.51189e-05,7.91769,0.1,2,10,300
3.16228e-05,7.92447,0.1,2,10,300
3.98107e-05,7.9299,0.1,2,10,300
5.01187e-05,7.93425,0.1,2,10,300
6.30957e-05,7.93773,0.1,2,10,300
7.94328e-05,7.9405,0.1,2,10,300
0.0001,7.94272,0.1,2,10,300
1e-09,1.27614,0.1,2,10,400
1.25893e-09,1.49927,0.1,2,10,400
1.58489e-09,1.74575,0.1,2,10,400
1.99526e-09,2.01376,0.1,2,10,400
2.51189e-09,2.30041,0.1,2,10,400
3.16228e-09,2.60188,0.1,2,10,400
3.98107e-09,2.91363,0.1,2,10,400
5.01187e-09,3.23071,0.1,2,10,400
6.30957e-09,3.54805,0.1,2,10,400
7.94328e-09,3.86085,0.1,2,10,400
1e-08,4.16479,0.1,2,10,400
1.25893e-08,4.45632,0.1,2,10,400
1.58489e-08,4.73272,0.1,2,10,400
1.99526e-08,4.99216,0.1,2,10,400
2.51189e-08,5.23368,0.1,2,10,400
3.16228e-08,5.4571,0.1,2,10,400
3.98107e-08,5.66288,0.1,2,10,400
5.01187e-08,5.85201,0.1,2,10,400
6.30957e-08,6.02587,0.1,2,10,400
7.94328e-08,6.18604,0.1,2,10,400
1e-07,6.33423,0.1,2,10,400
1.25893e-07,6.47211,0.1,2,10,400
1.58489e-07,6.60123,0.1,2,10,400
1.99526e-07,6.72296,0.1,2,10,400
2.51189e-07,6.83837,0.1,2,10,400
3.16228e-07,6.94822,0.1,2,10,400
3.98107e-07,7.05294,0.1,2,10,400
5.01187e-07,7.15262,0.1,2,10,400
6.30957e-07,7.24704,0.1,2,10,400
7.94328e-07,7.33579,0.1,2,10,400
1e-06,7.41833,0.1,2,10,400
1.25893e-06,7.49415,0.1,2,10,400
1.58489e-06,7.56282,0.1,2,10,400
1.99526e-06,7.62412,0.1,2,10,400
2.51189e-06,7.67805,0.1,2,10,400
3.16228e-06,7.72483,0.1,2,10,400
3.98107e-06,7.76489,0.1,2,10,400
5.01187e-06,7.79878,0.1,2,10,400
6.30957e-06,7.82716,0.1,2,10,400
7.94328e-06,7.85071,0.1,2,10,400
1e-05,7.87009,0.1,2,10,400
1.25893e-05,7.88594,0.1,2,10,400
1.58489e-05,7.89883,0.1,2,10,400
1.99526e-05,7.90927,0.1,2,10,400
2.51189e-05,7.91769,0.1,2,10,400
3.16228e-05,7.92447,0.1,2,10,400
3.98107e-05,7.9299,0.1,2,10,400
5.01187e-05,7.93425,0.1,2,10,400
6.30957e-05,7.93773,0.1,2,10,400
7.94328e-05,7.9405,0.1,2,10,400
0.0001,7.94272,0.1,2,10,400
1e-09,1.27614,0.1,2,10,500
1.25893e-09,1.49927,0.1,2,10,500
1.58489e-09,1.74575,0.1,2,10,500
1.99526e-09,2.01376,0.1,2,10,500
2.51189e-09,2.30041,0.1,2,10,500
3.16228e-09,2.60188,0.1,2,10,500
3.98107e-09,2.91363,0.1,2,10,500
5.01187e-09,3.23071,0.1,2,10,500
6.30957e-09,3.54805,0.1,2,10,500
7.94328e-09,3.86085,0.1,2,10,500
1e-08,4.16479,0.1,2,10,500
1.25893e-08,4.45632,0.1,2,10,500
1.58489e-08,4.73272,0.1,2,10,500
1.99526e-08,4.99216,0.1,2,10,500
2.51189e-08,5.23368,0.1,2,10,500
3.16228e-08,5.4571,0.1,2,10,500
3.98107e-08,5.66288,0.1,2,10,500
5.01187e-08,5.85201,0.1,2,10,500
6.30957e-08,6.02587,0.1,2,10,500
7.94328e-08,6.18604,0.1,2,10,500
1e-07,6.33423,0.1,2,10,500
1.25893e-07,6.47211,0.1,2,10,500
1.58489e-07,6.60123,0.1,2,10,500
1.99526e-07,6.72296,0.1,2,10,500
2.51189e-07,6.83837,0.1,2,10,500
3.16228e-07,6.94822,0.1,2,10,500
3.98107e-07,7.05294,0.1,2,10,500
5.01187e-07,7.15262,0.1,2,10,500
6.30957e-07,7.24704,0.1,2,10,500
7.94328e-07,7.33579,0.1,2,10,500
1e-06,7.41833,0.1,2,10,500
1.25893e-06,7.49415,0.1,2,10,500
1.58489e-06,7.56282,0.1,2,10,500
1.99526e-06,7.62412,0.1,2,10,500
2.51189e-06,7.67805,0.1,2,10,500
3.16228e-06,7.72483,0.1,2,10,500
3.98107e-06,7.76489,0.1,2,10,500
5.01187e-06,7.79878,0.1,2,10,500
6.30957e-06,7.82716,0.1,2,10,500
7.94328e-06,7.85071,0.1,2,10,500
1e-05,7.87009,0.1,2,10,500
1.25893e-05,7.88594,0.1,2,10,500
1.58489e-05,7.89883,0.1,2,10,500
1.99526e-05,7.90927,0.1,2,10,500
2.51189e-05,7.91769,0.1,2,10,500
3.16228e-05,7.92447,0.1,2,10,500
3.98107e-05,7.9299,0.1,2,10,500
5.01187e-05,7.93425,0.1,2,10,500
6.30957e-05,7.93773,0.1,2,10,500
7.94328e-05,7.9405,0.1,2,10,500
0.0001,7.94272,0.1,2,10,500
1e-09,1.525,0.1,2,20,300
1.25893e-09,1.82679,0.1,2,20,300
1.58489e-09,2.17199,0.1,2,20,300
1.99526e-09,2.56143,0.1,2,20,300
2.51189e-09,2.99423,0.1,2,20,300
3.16228e-09,3.46755,0.1,2,20,300
3.98107e-09,3.97653,0.1,2,20,300
5.01187e-09,4.51436,0.1,2,20,300
6.30957e-09,5.07267,0.1,2,20,300
7.94328e-09,5.64205,0.1,2,20,300
1e-08,6.21272,0.1,2,20,300
1.25893e-08,6.7752,0.1,2,20,300
1.58489e-08,7.32094,0.1,2,20,300
1.99526e-08,7.84274,0.1,2,20,300
2.51189e-08,8.33512,0.1,2,20,300
3.16228e-08,8.79432,0.1,2,20,300
3.98107e-08,9.21834,0.1,2,20,300
5.01187e-08,9.60669,0.1,2,20,300
6.30957e-08,9.96019,0.1,2,20,300
7.94328e-08,10.2806,0.1,2,20,300
1e-07,10.5706,0.1,2,20,300
1.25893e-07,10.8328,0.1,2,20,300
1.58489e-07,11.0705,0.1,2,20,300
1.99526e-07,11.2864,0.1,2,20,300
2.51189e-07,11.4834,0.1,2,20,300
3.16228e-07,11.6637,0.1,2,20,300
3.98107e-07,11.8292,0.1,2,20,300
5.01187e-07,11.9813,0.1,2,20,300
6.30957e-07,12.1208,0.1,2,20,300
7.94328e-07,12.2485,0.1,2,20,300
1e-06,12.3647,0.1,2,20,300
1.25893e-06,12.4696,0.1,2,20,300
1.58489e-06,12.5634,0.1,2,20,300
1.99526e-06,12.6464,0.1,2,20,300
2.51189e-06,12.719,0.1,2,20,300
3.16228e-06,12.7819,0.1,2,20,300
3.98107e-06,12.8356,0.1,2,20,300
5.01187e-06,12.8811,0.1,2,20,300
6.30957e-06,12.9192,0.1,2,20,300
7.94328e-06,12.9509,0.1,2,20,300
1e-05,12.977,0.1,2,20,300
1.25893e-05,12.9984,0.1,2,20,300
1.58489e-05,13.0158,0.1,2,20,300
1.99526e-05,13.0299,0.1,2,20,300
2.51189e-05,13.0413,0.1,2,20,300
3.16228e-05,13.0505,0.1,2,20,300
3.98107e-05,13.0579,0.1,2,20,300
5.01187e-05,13.0638,0.1,2,20,300
6.30957e-05,13.0685,0.1,2,20,300
7.94328e-05,13.0723,0.1,2,20,300
0.0001,13.0753,0.1,2,20,300
1e-09,1.525,0.1,2,20,400
1.25893e-09,1.82679,0.1,2,20,400
1.58489e-09,2.17199,0.1,2,20,400
1.99526e-09,2.56143,0.1,2,20,400
2.51189e-09,2.99423,0.1,2,20,400
3.16228e-09,3.46755,0.1,2,20,400
3.98107e-09,3.97653,0.1,2,20,400
5.01187e-09,4.51436,0.1,2,20,400
6.30957e-09,5.07267,0.1,2,20,400
7.94328e-09,5.64205,0.1,2,20,400
1e-08,6.21272,0.1,2,20,400
1.25893e-08,6.7752,0.1,2,20,400
1.58489e-08,7.32094,0.1,2,20,400
1.99526e-08,7.84274,0.1,2,20,400
2.51189e-08,8.33512,0.1,2,20,400
3.16228e-08,8.79432,0.1,2,20,400
3.98107e-08,9.21834,0.1,2,20,400
5.01187e-08,9.60669,0.1,2,20,400
6.30957e-08,9.96019,0.1,2,20,400
7.94328e-08,10.2806,0.1,2,20,400
1e-07,10.5706,0.1,2,20,400
1.25893e-07,10.8328,0.1,2,20,400
1.58489e-07,11.0705,0.1,2,20,400
1.99526e-07,11.2864,0.1,2,20,400
2.51189e-07,11.4834,0.1,2,20,400
3.16228e-07,11.6637,0.1,2,20,400
3.98107e-07,11.8292,0.1,2,20,400
5.01187e-07,11.9813,0.1,2,20,400
6.30957e-07,12.1208,0.1,2,20,400
7.94328e-07,12.2485,0.1,2,20,400
1e-06,12.3647,0.1,2,20,400
1.25893e-06,12.4696,0.1,2,20,400
1.58489e-06,12.5634,0.1,2,20,400
1.99526e-06,12.6464,0.1,2,20,400
2.51189e-06,12.719,0.1,2,20,400
3.16228e-06,12.7819,0.1,2,20,400
3.98107e-06,12.8356,0.1,2,20,400
5.01187e-06,12.8811,0.1,2,20,400
6.30957e-06,12.9192,0.1,2,20,400
7.94328e-06,12.9509,0.1,2,20,400
1e-05,12.977,0.1,2,20,400
1.25893e-05,12.9984,0.1,2,20,400
1.58489e-05,13.0158,0.1,2,20,400
1.99526e-05,13.0299,0.1,2,20,400
2.51189e-05,13.0413,0.1,2,20,400
3.16228e-05,13.0505,0.1,2,20,400
3.98107e-05,13.0579,0.1,2,20,400
5.01187e-05,13.0638,0.1,2,20,400
6.30957e-05,13.0685,0.1,2,20,400
7.94328e-05,13.0723,0.1,2,20,400
0.0001,13.0753,0.1,2,20,400
1e-09,1.525,0.1,2,20,500
1.25893e-09,1.82679,0.1,2,20,500
1.58489e-09,2.17199,0.1,2,20,500
1.99526e-09,2.56143,0.1,2,20,500
2.51189e-09,2.99423,0.1,2,20,500
3.16228e-09,3.46755,0.1,2,20,500
3.98107e-09,3.97653,0.1,2,20,500
5.01187e-09,4.51436,0.1,2,20,500
6.30957e-09,5.07267,0.1,2,20,500
7.94328e-09,5.64205,0.1,2,20,500
1e-08,6.21272,0.1,2,20,500
1.25893e-08,6.7752,0.1,2,20,500
1.58489e-08,7.32094,0.1,2,20,500
1.99526e-08,7.84274,0.1,2,20,500
2.51189e-08,8.33512,0.1,2,20,500
3.16228e-08,8.79432,0.1,2,20,500
3.98107e-08,9.21834,0.1,2,20,500
5.01187e-08,9.60669,0.1,2,20,500
6.30957e-08,9.96019,0.1,2,20,500
7.94328e-08,10.2806,0.1,2,20,500
1e-07,10.5706,0.1,2,20,500
1.25893e-07,10.8328,0.1,2,20,500
1.58489e-07,11.0705,0.1,2,20,500
1.99526e-07,11.2864,0.1,2,20,500
2.51189e-07,11.4834,0.1,2,20,500
3.16228e-07,11.6637,0.1,2,20,500
3.98107e-07,11.8292,0.1,2,20,500
5.01187e-07,11.9813,0.1,2,20,500
6.30957e-07,12.1208,0.1,2,20,500
7.94328e-07,12.2485,0.1,2,20,500
1e-06,12.3647,0.1,2,20,500
1.25893e-06,12.4696,0.1,2,20,500
1.58489e-06,12.5634,0.1,2,20,500
1.99526e-06,12.6464,0.1,2,20,500
2.51189e-06,12.719,0.1,2,20,500
3.16228e-06,12.7819,0.1,2,20,500
3.98107e-06,12.8356,0.1,2,20,500
5.01187e-06,12.8811,0.1,2,20,500
6.30957e-06,12.9192,0.1,2,20,500
7.94328e-06,12.9509,0.1,2,20,500
1e-05,12.977,0.1,2,20,500
1.25893e-05,12.9984,0.1,2,20,500
1.58489e-05,13.0158,0.1,2,20,500
1.99526e-05,13.0299,0.1,2,20,500
2.51189e-05,13.0413,0.1,2,20,500
3.16228e-05,13.0505,0.1,2,20,500
3.98107e-05,13.0579,0.1,2,20,500
5.01187e-05,13.0638,0.1,2,20,500
6.30957e-05,13.0685,0.1,2,20,500
7.94328e-05,13.0723,0.1,2,20,500
0.0001,13.0753,0.1,2,20,500
1e-09,0.880183,0.1,5,2,300
1.25893e-09,1.02007,0.1,5,2,300
1.58489e-09,1.17178,0.1,5,2,300
1.99526e-09,1.33406,0.1,5,2,300
2.51189e-09,1.50534,0.1,5,2,300
3.16228e-09,1.6838,0.1,5,2,300
3.98107e-09,1.86751,0.1,5,2,300
5.01187e-09,2.05453,0.1,5,2,300
6.30957e-09,2.24303,0.1,5,2,300
7.94328e-09,2.43132,0.1,5,2,300
1e-08,2.61795,0.1,5,2,300
1.25893e-08,2.80164,0.1,5,2,300
1.58489e-08,2.98135,0.1,5,2,300
1.99526e-08,3.15623,0.1,5,2,300
2.51189e-08,3.32559,0.1,5,2,300
3.16228e-08,3.48892,0.1,5,2,300
3.98107e-08,3.64583,0.1,5,2,300
5.01187e-08,3.7961,0.1,5,2,300
6.30957e-08,3.93965,0.1,5,2,300
